,Text,TextEng
411,wkwkwk coba metro riset joko energy dulu deh sebelum ke nikuba.,"wow, try metro research joko energy first before going to nikuba."
412,Pertamina TAKUT BANGKRUT ITU WKWK,"Pertamina is afraid of going bankrupt, WKWK"
413,"masyarakat +62 jangan keburu meng elu2 kan nikuba dulu... sampai saat ini ""HANYA SEBATAS KLAIM, BELUM ADA BUKTI beneran, misalnya tangki BBM dilepas, hanya pakai air dan nikuba. ada indikasi masyarakat +62 kena PRANK nikuba.","+62 people, don't rush to exclaim Nikuba... until now ""ONLY LIMITED TO CLAIMS, THERE IS NO REAL EVIDENCE, for example, the fuel tank was removed, only water and Nikuba were used. There are indications that the +62 community was PRANK nikuba."
414,Nikuba hoak🤣🤣🤣🤣🤣,Nikuba hoak🤣🤣🤣🤣🤣
415,Mungkin takut miyak bumi kita ngk laku,Maybe we're afraid that our earth's oil won't sell
416,"Kalau di indon susah berkreasi..  Bikin masker saja bisa bermasalah karena tidak SNI lah, tdk ada ijin lah... Seharusnya dibina.. Lanjutkan di luar negri saja penelitian dan penyempurnaan nikuba nya...","In Indonesia, it's difficult to be creative... Just making masks can be problematic because it's not SNI, there's no permit... It should be developed.. Just continue overseas to research and improve the Nikuba..."
417,Bukan nya nikuba ini pembohong kok bisa perusahaan asing tertarik?,"Isn't Nikuba a liar, how come foreign companies are interested?"
418,Jika Luar negri berhasil ini Nikuba akan mengalahkan batrai listrik dan sawit,"If Abroad succeeds in this, Nikuba will defeat electricity batteries and palm oil"
419,Pemerintah mending ngurusin rumput ketimbang ngurusin apa itu nikuba😂😂😂,The government is better off taking care of the grass than taking care of what nikuba is 😂😂😂
420,"Awas di prank 😂😂. 200 km dengan air.. tekor aki bos..
Benar kata brin ini hanya bisa digunakan sebagai penghemat bbm.. kalau pure air dari nikuba gak mungkin dapat menempuh jarak sejauh itu kecuali airnya banyak nikubanya besar dan akinya super besar... 😂 sebenaranya model alat seperti ini sudah dibuat lebih dulu oleh *joko energy* sebelum nikuba bapak micel ini muncul..","Watch out for pranks 😂😂. 200 km with water.. battery drain boss..
It's true that Brin said this can only be used as a fuel saver.. if it's pure water from Nikuba it's impossible to travel that far unless there's lots of water, Nikuba is big and the battery is super big... 😂 actually this model of tool was made beforehand by *joko energy * before nikuba Mr. micel appeared.."
421,Maaf ya klau gw gak percaya.. NIKUBA sbtlnya udah di bikin oleh JOKO ENERGI (joko priyanto) namanya H2O.. Ujung2 jg pkai bensin.. Coba cari linknya joko energy..,I'm sorry if I don't believe it... NIKUBA was actually made by JOKO ENERGY (joko priyanto) called H2O.
422,"NIKUBA, DIINCAR FERRARI DITOLAK ESEMKA","NICUBA, WANTED BY FERRARI REJECTED BY ESEMKA"
423,"Nanti KLO ferari pake teknologi nikuba, negeri wakanda terutama pemerintahnya baru cengangas cengenges kek orang-orang dungu.","Later, if Ferrari uses Nikuba technology, the country of Wakanda, especially the government, will just be as grumpy as idiots."
424,Jika Luar negri berhasil ini Nikuba akan mengalahkan batrai listrik dan sawit,"If Abroad succeeds in this, Nikuba will defeat electricity batteries and palm oil"
425,"Knapa TV  mtro tidak membela nikuba dari dulu, sekarang baru diangkat tahun politik, ini tidak  obyektif, tv metro terkesan tv politik","Why didn't Metro TV defend Nikuba from the past, now it's just been appointed a political year, this is not objective, Metro TV seems political TV"
426,"KLO nikuba di pake di Indonesia, ntar mobil Esemka ga jadi produksi donks?","If Nikuba is used in Indonesia, will the Esemka car not be produced?"
427,"Oke..Nikuba ini sangat potensial di eropa kenapa? 
Karena untuk bikin nikuba butuh energi listrik yang juga besar. 
Lha kan Eropa pakai nuklir bang... 
Jelas menang, nah kalo RI mau pakai Nikuba kantong 
compang camping tembus dengkul bang.","Okay..Nikuba has a lot of potential in Europe, why?
Because to make nikuba requires a lot of electrical energy.
Isn't Europe using nuclear?
It's clear to win, so if RI wants to use pocket Nikuba
ragged, translucent, bang."
428,Sepertinya akan ada banyak pebisnis minyak dari fosil bakal kelabakan dan takut kebangkrutan jika teknologi ini sampai disebar luaskan dan di produksi massal jangan sampai si bapak bernasib sama seperti penemu awalnya. Orang orang seperti bapak ini harus di lindungi. Semoga penemuan bapak juga tidak disabotase seperti penemu aslinya di Amerika. apa gak terlalu murah pak hanya 15 M ? Seharusnya bisa lebih pak kalau jadi di beli negara lain mengingat uangnya untuk sumber dana penelitian lagi.. saya dukung teknologi bapak sepenuhnya karena kami cuma rakyat kecil yang taunya segala sesuatu bisa di kasih murah bahkan gratis kalau bisa.,"It seems that there will be many businessmen of fossil fuels who will be at a loss and afraid of bankruptcy if this technology is disseminated and mass produced, lest the father suffer the same fate as the original inventor. People like you must be protected. We hope that your invention will not be sabotaged like the original inventors in America. Isn't it too cheap, sir, only 15 billion? It should be more, sir, if it is bought by another country considering the money is for research funding sources again.. I fully support your technology because we are just ordinary people who know that everything can be given cheaply or even for free if possible."
429,"Klaim HHO Sebagai pengganti Bensin adalah salah.
Klaim Nikuba di buat Aryanto Salah.
Desain HHO Generator model begitu pertama dibuat oleh Joko Energy.
Dan Aryanto Menjiplak nya. Silakan cek saja paten nya.","The HHO claim as a substitute for gasoline is wrong.
Nikuba's claim was made by Aryanto Wrong.
The first HHO Generator design model was made by Joko Energy.
And Aryanto traced it. Please just check the patent."
430,Mungkin ada yg Takut klo nikuba jadi besar dan sukses. You know lahhh birokrasi,"Maybe someone is afraid that Nikuba will become big and successful. You know, bureaucracy"
431,"Pulang dari Italy tapi cuman dapet uang 1000 euro
Diminta buku formula nikuba jangan mau pak
Yakali enak banget orang italy mau ambil formula nikuba tanpa ada kompensasi yang sesuai.. 😢","Came back from Italy but only got 1000 euros
Asked for a Nikuba formula book, don't want it, sir
Yes, it's really good that Italians want to take the Nikuba formula without any appropriate compensation.. 😢"
432,"dulu mobil listrik ga di hargai dan tidak di kembangkan eh sekarang malah rame mobil listrik..sekarang penemu nikuba ga di lirik ga di kembangin juga,,hadeuh2 jngn smpai menyesal di kemudian hari lagi..","In the past, electric cars weren't appreciated and weren't developed, now there are even more electric cars."
433,"Iri nanti gak bisa kaya, karena rakyat lebih memilih nikuba,bbm nya ga berguna lagi nanti karena kan bbm nya sudah berada di pangkuanya, hal"" begini yg membuat konoha banyk terroris dari segi ekonomi","Envy can't be rich later, because people prefer Nikuba, the fuel is useless later because the fuel is already in their lap, things like this make Konoha a lot of terrorists from an economic point of view"
434,"RI tidak butuh R&D engineering kebanyakan wakanda Nina bobokan saja atau persentase dalam bisnis 😅😅😅 semoga ke depan disi oleh pemimpin yang mempunyai kesadaran atas potensi rakyatnya dan DPR RI berfungsi membuat aturan hukum buat rakyat namun kebal bagi mereka, apalagi brin ga punya riset apapun dengan nikuba malah hadir ga malu itu orang sepertinya ada udah di balik bakwan😅😅","RI doesn't need R&D engineering, most Wakanda Nina just sleeps or percentages in business 😅😅😅 hopefully in the future it will be filled by leaders who have awareness of the potential of their people and the DPR RI has the function of making law rules for the people but immune to them, moreover brin doesn't have any research with nikuba is even present, don't be ashamed, people seem to be behind the bakwan😅😅"
435,"kalau gk salah misel udah menerangkan kelebihan dan kekurangan nikuba dan dia berpesan silahkan sempurnakan jangan mencaci maki temuannya,tp kan mana dari BRIN kata dia tidak bisa pengganti bahan bakar kalau sy setuju pak misel jual aj temuanya karena bangsa sendiri tidak mau berpikir hanya tau matang saja.menurut saya sekolah tinggi gk berguna jika tidak menghargai karya orang lain akan menjadi sombong dan angkuh!","if I'm not mistaken, Misel has explained the advantages and disadvantages of Nikuba and he ordered that please perfect it, don't berate his findings, but which of the BRINs said he couldn't replace fuel? In my opinion, high school is useless if you don't respect other people's work, you will become arrogant and arrogant!"
436,Kalah sama mafia migas kali y??? Klo nikuba sukses yg sengsara para mafia. Jd mafia pensiun,"Did you lose to the oil and gas mafia this time??? If Nikuba is successful, the mafia will suffer. Jd mafia retired"
437,Yg dulu ngetawain remehen dan bikin konten bikin nikuba LIAT TUH HASIL YA,Those who used to laugh at trivial things and make content made Nikuba SEE THE RESULTS
438,Yg dulu ngetawain remehen dan bikin konten bikin nikuba LIAT TUH HASIL YA,Those who used to laugh at trivial things and make content made Nikuba SEE THE RESULTS
439,"Nikuba ini sebenarnya cuma nyontek dari artikel2 di internet, sudah lama ada artikel2 memecah hydrogen dan oksigen, tetapi tidak efisien karena untuk memecah hydrogen dan oksigen perlu energi yg besar. Jadi klo air jadi bbm itu gak mungkin dan konyol. Yg jelas org yg menggoreng berita ini pasti punya motif  tertentu.","Nikuba is actually just copying articles on the internet. There have been articles on breaking down hydrogen and oxygen for a long time, but it's not efficient because breaking down hydrogen and oxygen requires a lot of energy. So if water becomes fuel, it's impossible and ridiculous. What is clear is that the person who fried this news must have a certain motive."
440,Saya lebih percaya pernyataan dr BRIN dari pada orang yg ngaku penemu nikuba pak misel,"I trust Dr. BRIN's statement more than the person who claims to have invented Nicuba, Pak Misel"
441,Bukan nya di tolak kemungkinan karna negara kita tidak bisa menyempurnakan nikuba itu😂😂,"It's not that it's being rejected, it's possible because our country can't perfect Nikuba😂😂"
442,"Kasihan Pak Ariyanto mau dikerjain kayaknya, bisa aja mau dicuri teknologi nya, jangan sampai diberikan cuma cuma bapak, setiap produk otomotif yang menggunakan NIKUBA bapak harus mendapatkan royalti, segera patenkan Bapak, Bill Gates kaya bukan karena ahli Sains, tapi ahli mematenkan produk orang lain yang di beli nya, akhirnya kebuka informasi bahwa BRIN lembaga yang tidak berguna hanya menghabiskan anggaran saja, segera bubarin BRIN","It's a pity that Mr. Ariyanto wants to be tricked like this, you can just want the technology to be stolen, don't give it to just you, every automotive product that uses NIKUBA, you have to get royalties, patent it right away, Mr. Bill Gates is rich not because he is an expert in science, but is an expert in patenting other people's products which he bought, finally the information was revealed that BRIN is a useless institution that only spends the budget, immediately disband BRIN"
443,"Itulah negeri kita tercinta lembaga2 negara yang harusnya mengangkat penemu/kreatifitas anak bangsa justru sebaiknya, memprehatinkan , nikuba ini hanya salah satu dari berbagai kreatifitas orang indonesia.","That is our beloved country, state institutions that should promote the inventors/creativities of the nation's children should instead, it is apprehensive, this nikuba is only one of the various creatives of the Indonesian people."
444,Ngga ada yg baru dengan inovasi nikuba ini. Ini cuma test kebodohan. Jangan mau ya dikerjain berkali2,There is nothing new with this nikuba innovation. It's just a stupidity test. Don't want to do it many times
445,Baru tau bahwa NIKUBA adalah NIKU BANYU (bhs indo: itu air).,Just found out that NIKUBA is NIKU BANYU (Indo language: it's water).
446,waduhh... ini rupanya pemerintah  malah jadi khawatir...sementara sekarang indonesia sedang giat giatnya hilirisasi tembaga nikel dll... untuk kebutuhan batrai mbl listrik kalau NIKUBA dikembangkan dan berhasil.....keuntungan yg udh didepan mata   dikhawatirkan sirna,"wow... it looks like the government is actually worried... meanwhile Indonesia is actively working on downstreaming copper, nickel etc... for the needs of electric fuel batteries if NIKUBA is developed and succeeds..... fears the benefits that are already in front of our eyes will disappear"
447,"Semoga pak misel semakin sukses jaya makmur sentosa menciptakan teknologi nikuba untuk bahan bakan kapal udara, kapal selam, kapal antariksa, dan Teknologi nya terjual 15 milyar dollar USA","Hopefully Mr. Misel will be more successful, Jaya Makmur Sentosa, creating Nikuba technology for raw materials for airships, submarines, spaceships, and the technology was sold for 15 billion US dollars."
448,Nikuba ndubus..,Nikuba ndubus..
449,sebutkan saja siapa orang orang brin yg membantai teknologi nikuba ? kita juga mau belajar lihat oraang orang bodoh berkedok teknokrat,Just name who the Brin guys slaughtered Nikuba technology? We also want to learn to see stupid people masquerading as technocrats
450,"Memang bgitu, sudah dari Zaman Majapahit prestasi anak bangsa selalu diremehkan dan tidak dipakai di Indonesia seperti halnya penemuan Mr. Crack.
Fix Bubarin aja BRIN yg isinya orang Tua Gk Berfaedah enggak ada orang yg mengembangkan ide dalam situ selain cma nyari duit isi perutnya.

Lekas bkin lisensi aja Nikuba nya biar punya hak paten.","Indeed, since the Majapahit era, the achievements of the nation's children have always been underestimated and not used in Indonesia, as was the case with Mr. Crack.
Fix Just disband BRIN whose contents are Useless Parents, no one develops ideas there other than just looking for money in their stomachs.

Hurry up and get a license for Nikuba so you can get a patent."
451,"BRIN bukanya banyak korup??,. Penemu Nikuba putra bangsa,tidak di dukung,.","BRIN is not a lot corrupt??,. Founder of Nikuba, son of the nation, not supported."
452,"saya termasuk yang sangat yakin sumber energi utamanya bukan air, sy lebih percaya hukum kekalan energi.","I am one of those who are very sure that the main energy source is not water, I believe more in the law of conservation of energy."
453,"BRIN lebih suka ESEMKA drpda NIKUBA....

ESEMKA✅
NIKUBA🚫","BRIN prefers ESEMKA to NIKUBA....

ESEMKA✅
NIKUBA🚫"
454,Tuh Kan... Isinya orang2 sok Pinter semua.... Yang ketakutan kedepak... Wkwkwkwk,That's right... It's filled with people who pretend to be smart... who are scared to death... Awwwww
455,Ketimbang buat pabrik batere utk mobil listrik mending nikuba ini dikembangkan,"Instead of making a battery factory for electric cars, it's better to develop Nikuba"
456,Nikuba sbnarnya bukan hal baru hanya inovasi dari yull brown penemu generator HHO,"Nikuba is actually not a new thing, it's just an innovation from Yull Brown, the inventor of the HHO generator"
457,"nikuba itu teknologi lama, dijepang sudah dicoba cuma gak sebanding listrik yg dikeluarkan dan tenaga yang dihasilkan","Nikuba is an old technology, it's been tried in Japan but it's not comparable to the electricity released and the power it produces"
458,Kalau nikuba di pake di indonesia...orng atasan pada miskin gak ada yg mau di korup...,"If nikuba is used in Indonesia... top people are poor, no one wants to be corrupted..."
459,Mana produk nikuba kalo betul2 ada saya mau beli berapapun harganya. Jangan bohongi orang se-Indonesia. Kemarin dibilang alat sekarang bilangnya formula.,"Where are Nikuba products? If there really are, I want to buy them at any price. Don't lie to people in Indonesia. Yesterday they said tools, now they say formulas."
460,"Kulo nyengkuyung menawi Pak Arianto mentranfer Nikuba dhateng Ferari, supados saking Ferrari meniko, saget ndamel bumi sehat, bebas saking polusi. Saking Ferarri, ilmu tekhnologi Nikuba saget nyebar sedoyo arah bumi.","Kulo grinned at Mr. Arianto transferring the Nikuba dhateng Ferari, supados because of the Ferrari meniko, passionate about the health of the earth, free from so much pollution. Because of Ferrari, Nikuba's technology has been able to spread evenly towards the earth."
461,"Nikuba, mengekstrak hidrohen h2o dalam unsur air (h20). Dan hidrogen tersebut yang digunakan untuk menggerakkan mesin. 

Terus berapa energi yang digunakan untuk mengekstrak h2o tersebut?

200km liter itu lumayan jauh hanya dengan 1 liter air. Kalau pakai mesin scoopy skitar 4 smpai 5 liter bensin pertalite untuk 200km.

Jadi kalau energi pengekstrak hidrogennya bisa lebih murah dari 5 liter pertalite. Itu baru mantap","Nikuba, extracts hydrohen h2o in the element of water (h20). And the hydrogen is used to drive the engine.

Then how much energy is used to extract the h2o?

200km liter is pretty far with just 1 liter of water. If you use a scoopy engine, around 4 to 5 liters of pertalite gasoline for 200 km.

So if the energy for extracting hydrogen can be cheaper than 5 liters of pertalite. That's just fine"
462,"sebelum aryanto bikin nikuba,  alat sejenis sudah dijual dimana2,  itu untuk praktikum,   jadi bukan temuan hebat.","Before Aryanto made Nikuba, similar tools were sold everywhere, it was for practical work, so it wasn't a great find."
463,"Kesimpulan saya bang,,,, p, anis baswedan jawabannya, karna kalau p, anis presiden nikuba pasti diakui oleh negara❤❤❤","My conclusion bro,,,, p, anis baswedan answer, because if p, anis president of nikuba would have been recognized by the state❤❤❤"
464,"jadi gini, ada 4 poin yang jadi persoalannya.

1. prinsip kerjanya sama dan nikuba ini ga beda jauh sama teknologi dengan menggunakan metode elektrolisis yang sudah ada sebelumnya.

2. ga ada pengujian secara ilmiah, padahal kalau pa misel mau uji alatnya secara ilmiah dan terbukti berhasil malahan lebih didukung oleh BRIN, pernyataan itu juga udah disampaikan sama pihak BRIN waktu wawancara dengan aiman. hasil pengujian itu juga bisa membuat perusahaan atau pihak lain lebih percaya dan tertarik. 

3. klaimnya ga masuk akal dan terlalu berlebihan. contohnya bisa jalan sampai 200 km, padahal kalau secara hitung-hitungan fisikanya itu ga mungkin alias mustahil.

4. alatnya mau dijual 15 miliar tanpa ada pengujian secara ilmiah, lah gimana orang mau percaya dan beli dengan harga 15 miliar kalau bukti ilmiahnya aja ga ada. 

itu yang saya tangkap dari berita ini viral tahun lalu sampai sekarang.

dan kalau ada yang kurang setuju sama pendapat saya, boleh dikomen balik biar kita diskusi.👌","So, there are 4 points that are the problem.

1. The working principle is the same, and Nikuba is not much different from the technology using the pre-existing electrolysis method.

2. There is no scientific testing, even though if Pa Misel wants to scientifically test the tool and it proves to be successful, BRIN will even support it. BRIN also conveyed this statement during an interview with Aiman. the test results can also make the company or other parties more trust and interested.

3. The claims are unreasonable and too exaggerated. for example, it can run up to 200 km, even though if it's physics calculations it's impossible or impossible.

4. The equipment wants to be sold for 15 billion without any scientific testing, that's how people want to believe it and buy it for 15 billion if there's no scientific evidence.

that's what I caught from this viral news last year until now.

and if anyone disagrees with my opinion, please comment back so we can discuss"
465,klu di pake di sini nanti BBM ngak ada alasan buat naik lagi. mungkin kali ya. mending jangan deh cukup aku aja yg pake nikuba. klu memang benar bahan bakar nya pake air he.he.he.,"If you use it here, then the fuel doesn't have a reason to go up again. maybe this time. it's better, don't just use nikuba for me. if it's true that the fuel uses water he.he.he."
466,"Sependek pengetahuan saya sebagai seorang akademisi, teknik elektrolisis yang digunakan oleh Nikuba tidak efektif untuk menghasilkan hidrogen sebagai ""energy carrier"". Dengan kata lain Nikuba tidak akan dapat mengoperasikan motor hanya dengan air tanpa adanya bensin. Jikalau pun air dianggap sebagai HHO digunakan untuk meningkatkan efisiensi pembakaran dalam mesin, maka ada konsekuensi mesin akan cepat terkorosi.

Semoga kasus Joko, sang Blue Energy di jaman presiden SBY tidak terulang lagi... 😅","As far as I know as an academic, the electrolysis technique used by Nikuba is not effective for producing hydrogen as an ""energy carrier"". In other words, Nikuba will not be able to operate the motor with only water without gasoline. Even if water is considered as HHO used to increase the efficiency of combustion in the engine, then there are consequences that the engine will quickly corrode.

Hopefully the case of Joko, the Blue Energy during the era of President SBY will not happen again... 😅"
467,"wkwkwk.. Peneliti BRIN kan yg kemarin ribut dengan MUHAMMADIYAH, sekarang dgn peneliti NIKUBA..jd taulah kelas BRIN...","wkwkwk.. BRIN researchers who were noisy yesterday with MUHAMMADIYAH, now with NIKUBA researchers... so you know BRIN class..."
468,Ya gimana ya ?😅 Kalau nikuba di akui RI nanti PERTAMINA gak ada yang kerja to pada kena PHK semua 😂😂,"So, how about that?"
469,bila Anis kelak jadi presiden kemungkinan besar bpk penemu teknologi nikuba ini akan sangat dihargai....,"If Anis later becomes president, most likely the inventor of Nikuba technology will be highly appreciated...."
470,"Penemu bahan bakar dari air sudah ada sejak dulu  akan tetapi belum disempurnakan karena beberapa faktor salah satunya membutuhkan energi cukup banyak sebagai pemisah antara air dan hidrogen. Oleh karena, tidak efektif jadi bahan bakar fosil jadi solusiny. Saat ini, suhu bumi memanas perlu solusi yg tepat. Nah nikuba jadi salah satu solusiny, semangat para inovasi...tidak ad yg mustahil untuk kemajuan ilmu pengetahuan di masa depan.","Inventors of fuel from water have been around for a long time but have not been perfected due to several factors, one of which requires quite a lot of energy as a separator between water and hydrogen. Therefore, it is not effective so fossil fuels are the solution. Currently, the earth's temperature is heating up, it needs the right solution. Now, Nikuba is one of the solutions, the spirit of innovation... nothing is impossible for the advancement of science in the future."
471,Yang jadi pertanyaan. Apa iya sekelas ferari tidak tahu teknologi bahan bakar hidrogen.,Which is the question. Is it true that the Ferrari class does not know hydrogen fuel technology.
472,Nunggu produksi motor nikuba😂😂,Waiting for the production of the nikuba motorbike😂😂
473,"Memangnya tehnologinya tidak bisa di patenkannya ya pak?  Sebelum pihak lain mematenkannya.......hati2 pak , orang barat pinter2 walau formula yg di bocorkan bisa di kembangkan......","Can't the technology be patented, sir? Before other parties patent it.......be careful, sir, Westerners are smart, even though the formula that was leaked can be developed......."
474,Yang penting presidenya kader pdip dan ketumnya bu mega anak cucu karno..penemu2 nikuba apaan ga berguna ga bagi pdip ga berguna yanh berguna itu ganjar dan eko kuntadi kl kayak ini mah ga berguna gada manfaatnya,What's important is that the president is a PDIP cadre and his chairman is Mega Karno's children and grandchildren.
475,"Karya anak bangsa yg luar biasa. Bila di negara sendiri tidak dihargai lebih baik dijual di luar negeri saja.lebih baik di pantenkan.
Jangan kaget kalo bangsa ini lebih senang beli produk dari luar negeri dari pada produk anak negeri sendiri. Padahal ujungnya produk dari anak negeri sendiri. Bravo bapak Michelle penemu nikuba","Extraordinary work of the nation's children. If you don't value it in your own country, it's better to sell it abroad. It's better to patent it.
Don't be surprised if this nation prefers to buy products from abroad rather than products from their own country. Even though in the end the product is from the country's own children. Bravo Mister Michelle, the founder of Niuba"
476,"Saya buka buka situs soal air bisa diproses jd bhn bakar di situs luar negri udah banyak.bahkan lebih canggih.
Dan situs itu sadah lama ada.
Sdh dipasang pd truk.bus.mobil.motor.
Ada satu rumus hukum energi.
Bhw energi yg dihasilkan akan berbanding lurus dgn yg diserap/ dibutuhkan.","I opened a site about how water can be processed into fuel on foreign sites, there are already many. It's even more sophisticated.
And the site has been around for a long time.
It's been installed on trucks.bus.mobil.motor.
There is one energy law formula.
That the energy produced will be directly proportional to what is absorbed/needed."
477,"Keliatan beliau ad sakit hati sama pemerintah terkait😢, maunya pemerintah harusnya org dalam yg nemu nikuba bisa berkelanjutan ke anak cucu bikin pabrik bikin merck bukan org luar pemerintah","It seems that he is hurt by the related government😢, the government wants the insiders who found Nikuba to be able to continue to their children and grandchildren to build factories to make Merck not outsiders of the government"
478,"ITU SUDAH JELEKNYA ORANG BRIN, KARYA² ANAK BANGSA DI INDONESIA TDK PERNAH DI HARGAI..?  BAHKAN DI CEMOOH SEOLAH OLAH INI TEMUAN LAMA DAN TDK  BISA MENGGANTIKAN BBM? TETAPI UJUNG² SI PARA PENJAHAT BRIN INI MAU SEMBUNYI² JADI MAKELAR NIKUBA KE ITALIA? NANTI ORG² BRIN ITU YG DAPAT KEUNTUNGAN BANYAK KALO MISALKAN DRI PEMILIK DU PATOK HARGA 15 M, PALING PIHAK BRIN NANTI ADA KESEPAKATAN YG TERSELUBUNG TERNYATA OLEH ORG BRIN DI JUAL DGN HARGA 100M. KARYA SPERTI INI KAN PASTI MAHAL BGT, JANGANKAN 15M, 100M SAJA PASTI DI BAYAR OLEH PENGEMBANG KENDARAAN MEREK TERKENAL DI ITALI? 

TAHUN KEMARIN SY MASIH INGAT, ORG BRIN MENOLAK MENTAH MENTAH TEMUAI BAPAK INI..MEREKA MENURUT SY ORG BEJAT SEMUA ITU ORG² BRIN ATAU APAKAH NAMANYA ITU...? 

SUNGGUH MIRIS NEGARA NKRI YG KITA CINTAI INI, CIPTAAN AMAK BANGSA SENDIRI MALAH DE CEMOH HABIS²AN..? 

MOHON BAPAK PRESIDEN ATAUPUN PAK MENHAN PRABOWO, PENEMU KAYAK BAPAK INI TOLONG DI PERHATIKAN DAN DI BANTU UNTUK DI KEMBANGKAN? BERILAH KONPENSASI BAGI ORG² PENCIPTANYA.. JGN BIARKAN PENENUAN² HEBAT ITU JUSTRU MALAH LARI KELUAR NEGRI, YG UJUNG² NYA KITA SENDIRI YG JUTRU MENJADI KONSUMEN PENEMUAN DARI ANAK BANGSA YG SDH DI JUAL KE NEGARA ASING..🤦🏽🤦🏽🤦🏽🤦🏽😭😭😭🤕🤕🤕🤕🤕🤕🤕","THAT'S THE BAD PEOPLE, THE WORKS OF THE NATION'S CHILDREN IN INDONESIA HAVE NEVER BEEN APPRECIATED..? EVEN SHOCKED AS IF THIS WAS AN OLD FINDING AND CAN'T REPLACE FUEL? BUT IN THE END, THESE BRIN CRIMINANTS WANT TO HIDE TO BECOME A NICUBA BROKER TO ITALY? LATER THE BRIN PEOPLE WILL BE GETTING A LOT OF BENEFITS IF FOR EXAMPLE FROM THE OWNER, THE PRICE IS 15 BILLION, AT MOST BRIN PARTIES THERE WILL BE A COVERT AGREEMENT THAT THE BRIN PEOPLE ARE SELLING AT 100 M. WORK LIKE THIS IS DEFINITELY VERY EXPENSIVE, NOT 15 M, ONLY 100 M WILL BE PAID BY FAMOUS BRAND VEHICLE DEVELOPERS IN ITALY?

LAST YEAR I STILL REMEMBER, THE BRIN PEOPLE REFUSED TO MEET THIS FATHER.

IS IT REALLY SAD FOR THIS COUNTRY, WHICH WE LOVE, THE CREATION OF OUR OWN NATION'S COUNTRY, EVEN THOUGHTFULLY DISORDERED..?

PLEASE MR PRESIDENT OR PAK MINISTER OF DHAN PRABOWO, INVENTORS LIKE THIS, PLEASE ATTENTION AND HELP TO DEVELOP? GIVE COMPENSATION TO ITS CREATORS.. DON'T LET THAT GREAT DETERMINATION INSTEAD OF RUN ABOUT THE COUNTRY, IN THE END, WE OURSELVES ARE THE EXACT CONSUMERS OF INVENTION FROM NATIONAL CHILDREN WHO HAVE BEEN Sold TO FOREIGN COUNTRIES..🤦🏽🤦🏽🤦🏽🤦 🏽😭😭 😭🤕🤕🤕🤕🤕🤕🤕"
479,"tetap hati2 ya pak misel, sy jg curiga dr pihak BRIN mau ambil keuntungan dr penemuan bapak, tetap semangat saja pak untuk inovasi lainnya","Be careful, Mr. Misel, I also suspect that the BRIN will take advantage of your invention, keep up the enthusiasm, sir, for other innovations"
480,"Brin: hmmm enak aja loe terkenal, harusnya gue lah yg terkenal dari nikuba","Brin: hmmm it's good that you're famous, I should be the famous one from Nikuba"
481,"Nikuba tidak dilirik. Karena kurang cuan, berbeda jika menjual mobil listrik. Cuannya    sangat gurih dan juga manis.","Nikuba was not glanced at. Because of lack of cash, it's different when selling electric cars. Cuanannya very savory and sweet too."
482,"Gimana nih kabarnya yang dulu menghujat penemuan nikuba, semoga gak kena mental,","How's it going with those who used to blaspheme the discovery of Nikuba, I hope you don't get mentally injured,"
483,masih INGAT dengan inetrnet 5G....??? sekarang NIKUBA....apakah nasibnya akan sama? ORANG yg PINTAR NGOMONG dipake sedangkan yg PINTAR berKARYA dan ada bukti malah dicuekin !!!,still REMEMBER the 5G internet....??? now NIKUBA.... will fate be the same? SMART PEOPLE TALKING are used while SMART PEOPLE WORKS and there is evidence they are being ignored!!!
484,"jadi gini, ada 4 poin yang jadi persoalannya.

1. prinsip kerjanya sama dan nikuba ini ga beda jauh sama teknologi dengan menggunakan metode elektrolisis yang sudah ada sebelumnya.

2. ga ada pengujian secara ilmiah, padahal kalau pa misel mau uji alatnya secara ilmiah dan terbukti berhasil malahan lebih didukung oleh BRIN, pernyataan itu juga udah disampaikan sama pihak BRIN waktu wawancara dengan aiman. hasil pengujian itu juga bisa membuat perusahaan atau pihak lain lebih percaya dan tertarik. 

3. klaimnya ga masuk akal dan terlalu berlebihan. contohnya bisa jalan sampai 200 km, padahal kalau secara hitung-hitungan fisikanya itu ga mungkin alias mustahil.

4. alatnya mau dijual 15 miliar tanpa ada pengujian secara ilmiah, lah gimana orang mau percaya dan beli dengan harga 15 miliar kalau bukti ilmiahnya aja ga ada. 

itu yang saya tangkap dari berita ini viral tahun lalu sampai sekarang.

dan kalau ada yang kurang setuju sama pendapat saya, boleh dikomen balik biar kita diskusi.👌","So, there are 4 points that are the problem.

1. The working principle is the same, and Nikuba is not much different from the technology using the pre-existing electrolysis method.

2. There is no scientific testing, even though if Pa Misel wants to scientifically test the tool and it proves to be successful, BRIN will even support it. BRIN also conveyed this statement during an interview with Aiman. the test results can also make the company or other parties more trust and interested.

3. The claims are unreasonable and too exaggerated. for example, it can run up to 200 km, even though if it's physics calculations it's impossible or impossible.

4. The equipment wants to be sold for 15 billion without any scientific testing, that's how people want to believe it and buy it for 15 billion if there's no scientific evidence.

that's what I caught from this viral news last year until now.

and if anyone disagrees with my opinion, please comment back so we can discuss"
