,Text,TextEng
582,"Prinsip hidup. Kerja dapat 10.000, tak kerja dapat 10.000. Kesimpulannya ngapain kerja kalau tak kerja dapatnya sama. 
Giliran sudah begini mau tak mau harus kerja. Takut keliatan selama ini tak kerja","Principles of life. Work gets 10,000, not working gets 10,000. In conclusion, why work if you don't work, you get the same.
It's your turn like this, you don't want to have to work. Afraid that all this time it doesn't work"
583,"Benar pak mending di jual aja ke luar negeri pak ,,,","It's true, sir, it's better to sell it overseas, sir,,,"
584,takut banyak biyaya pemerintah kita mending di korupsi ajah,"afraid that a lot of government costs, we'd rather just be corrupt"
585,"BRIN: blm bisa dibuktikan secara ilmiah,
BRIN: badan riset dan inovasi nasional
Kenapa ga brin nya sendiri aja yg membuat inovasi nikuba ini sehingga bisa terbukti secara ilmiah  yah","BRIN: can't be scientifically proven yet,
BRIN: national research and innovation agency
Why didn't Brin himself make this Nikuba innovation so that it can be scientifically proven?"
586,"Teknologi gituan udah ada dari tahun 60 han,
Kalo nyata nya work, pasti banyak perusahaan antri nggak usah Ferrari alatu Lamborghini,

Pak misel datang deh ke Toyota dan kawan kawan, nggak usah libatkan pemerintah,

Toh ada juga perusahaan yg buat nikuba contoh nya seperti PT. Joko energi. Coba search sendiri kalo nggak percaya

Metro jangan bodohin masyarakat deh.","That technology has been around since the 60's,
If it actually works, surely many companies will queue, no need for Ferrari or Lamborghini.

Pak Misel, come to Toyota and friends, you don't need to involve the government,

After all, there are also companies that make nikuba, for example, such as PT. Joko energy. Try searching for yourself if you don't believe me

Metro don't fool the people."
587,"Sedih banget, media nge goreng ilmu pengetahuan buat nyari animo kemarahan rakyat akan pemerintah. Masih inget ga dulu tahun 2010 pemerintah Indonesia di ""bodohi"" Oleh blue energy yang konsep nya sama persis kayak nikuba ini.  Hasil nya mana?. Media tau rakyat Indonesia itu minim literasi, padahal tinggal baca tentang hukum kekekalan energi kalau energi itu ga bisa muncul dari ketiadaan.. Output energi ga akan lebih besar dari input. Satu juta persen ga akan ada  mesin yang pake bahan bakar air. Elektrolisis hasil akhirnya adalah hidrogen, kenapa mesti repot repot ubah air jadi hidrogen? Kenapa ga dari bahan lain yang lebih kaya akan hidrogen?  Bapak halu satu ini kayaknya emang kesel sama pemerintahan Indonesia yang bobrok... Emang pemerintahan kita bobrok tapi berbohong itu dosa. Dear pak surya paloh, politik itu emang manis tapi jangan jual pengetahuan buat jadi bahan politik.","It's really sad, the media has fried science to find people's anger towards the government. Do you still remember that in 2010 the Indonesian government was ""fooled"" by blue energy, whose concept is exactly the same as Nikuba. Where's the result? The media know that the Indonesian people are minimally literate, even though all they have to do is read about the law of the conservation of energy if energy cannot appear from nothing. The energy output will not be greater than the input. One million percent there won't be a machine that uses water fuel. The end result of electrolysis is hydrogen, why bother changing water into hydrogen? Why not from other materials that are richer in hydrogen? This gentleman seems to be really annoyed with the dilapidated government of Indonesia... Our government is indeed dilapidated but lying is a sin. Dear Pak Surya Paloh, politics is indeed sweet, but don't sell knowledge to become political material."
588,Mafia migas tremor mendengar berita ini  yah,"Mafia migas tremor heard this news, yeah"
589,Tdk diakui oleh pemerintah ...buat yng banyak lalu jual gitu kok repot,"It's not recognized by the government...to make a lot of it and then sell it, how come it's a hassle"
590,Hasil setelah dr Italy apa?,What are the results after from Italy?
591,"Air dirubah jadi hidrogen gue percaya, yg masih heran apakah bisa gas hidrogen langsung dimasukin ke combustion engine selayaknya bensin yg disembur? Beda jenis BBM (solar atau bensin) aja ngga bisa padahal sama2 cair, apalagi ini beda bentuk dari cair ke gas? Harus dibuktikan lebih lanjut sih..","Water is converted into hydrogen I believe, those who are still wondering whether hydrogen gas can be directly injected into the combustion engine like gasoline is sprayed? It can't even be a different type of fuel (diesel or petrol), even though they're both liquid, what's more, this is a different form from liquid to gas? I have to prove it further..."
592,Kolaborasi nikuba dengan motor listrik,Nikuba's collaboration with electric motors
593,"Gpp pak dijual saja ke orang luar, krn nampaknya kita belum siap untuk pengembangan teknologi.","It's okay, sir, to sell it to outsiders, because it seems that we are not ready for technological development."
594,Negri kita.. Lucu. Penemuan yg fenomenal tdk di hargai.. Bgitu di ambil negri lain.. Baru kebakaran jenggot,Our country.. Funny. Phenomenal discoveries are not appreciated.. As soon as they were taken by other countries.. Just had a beard fire
595,Emang tolol rezim. Sekarang..,What a fool the regime is. Now..
596,Kasihan orang indonesia yg pintar di negeri ini tdk di akui dan malah di lecehkan,Poor Indonesian people who are smart in this country are not recognized and even harassed
597,"Cuman ngasih fakta aja org yg sama yg pernah ngeklaim sebagai penemu avtur (bahan bakar pesawat) dan biodisel dari jelantah,
Dan fakta nya kerja sama yg di maksud juga klaim sepihak beliau (berita terbaru nya beliau nyesal datang kesana)...
Saran aja menurut gw overproud boleh aja asal jgn goblok aja sih, soalnya bisa nular 😂,,","Just giving facts, the same person who once claimed to be the inventor of avtur (aircraft fuel) and biodiesel from used cooking oil,
And the fact that the collaboration he meant was also his one-sided claim (the latest news is that he regrets coming there)...
Just a suggestion, in my opinion, it's okay to be overproud as long as you're not stupid, because it's contagious 😂,,"
598,METRO TV 😂😂😂😂😂,METRO TV 😂😂😂😂😂
599,Tidak tau sampai oapan karya dan upaya anak bangsa ini di tertawakan di negaranya sendiri..,I don't know how long the work and efforts of this nation's children have been laughed at in their own country.
600,Jual aja pak... Beres sudah,"Just sell it, sir... It's done"
601,dari pada ngk di hargai pak bagus pindah negara aja ke Italia klo mau mereka nerimanya aku rasa negara itu mengergai pencipta an beliau.... parah x emg negara Indonesia yg Kita cintai ini😢😢😢,"Instead of not being appreciated, sir, it's good to just move to Italy. If they want to accept it, I think that country respects his creation."
602,Hati2 pak karena banyak orang yang iri dan merasa dirugikan,"Be careful, sir, because many people are jealous and feel aggrieved"
603,konyol si bpk cuman buat nama doang kok mau di akui padahal dia sendiri niri buatan orang lain 😅,"it's ridiculous that the father only made a name for himself, how come he wants to be admitted even though he himself is not made by other people 😅"
604,Bapaknya jeliatan kecewa banget sama BRIN. Sampe iat muka irg BRIN di Itali aja kecewa banget. Selama jni rakyat teus2an ngerasa kecewa sama pemerintah. Smpe kaum milenial bilang negeri ini negri KONOHA.,"His father was very disillusioned with BRIN. Until I saw the face of IRG BRIN in Italy, I was really disappointed. During this time, the people continue to feel disappointed with the government. Even millennials say this country is KONOHA's country."
605,Bangsa yang besar bangsa yang menghargai karya bangsa sendiri semangat terus pak saya dukung walaupun banyak cemoohan dari bangsa kita sendiri..,"A great nation, a nation that appreciates the work of its own nation, I will continue to support it, sir, even though there is much ridicule from our own nation."
606,Kalau benar sudah pati laris manis.buktinya....?,"If it's true, starch is selling well. The proof...?"
607,"Sungguh diluar nurul, kalo emang lebih efisien buktikan saja dulu pak ,, nanti malah kayak dulu itu jaman sby katanya mesin berbahan bakar air, udah di modali negara ,.eeh malah nipu akhirnya masuk bui.","It's really out of nature, if it's really more efficient, just prove it, sir... later, it's like back then when Sby said water-fueled engines, already in state capital, eeh, they tricked them and ended up going to jail."
608,Ga usah koar2 ga menghargai anak bangsa. Kalian klo emg si paling menghargai.. Silahkan beli produk2 indonesia. Itu lebih dapat memajukan Indonesia. Selagi kalian masih pake produk luar. Sama aja nelen ludah sendiri..,No need to boast about not respecting the nation's children. If you really appreciate it... Please buy Indonesian products. It can further advance Indonesia. As long as you are still using foreign products. Just swallow your own spit..
609,"JANGAN KASIH TAU ILMU NYA KE INDONESIA,  JUAL SAJA KE LUAR NEGERI ILMUNYA,  ORANG ORANG ITU KAN PANTEK, KAMPANG, MENGGELIKAN....","DON'T GIVE KNOWLEDGE TO INDONESIA, JUST SELL THEIR KNOWLEDGE ABROAD, THOSE PEOPLE ARE PANTEK, KAMPANG, AMAZING...."
610,"Di tolak karena otak org indonesia belum bisa mikir ke depan nya bagaimana, dan lebih menguntungkan pemerintah klo di bkin di luar negri.","It was rejected because the brains of Indonesians could not yet think about the future, and it would be more profitable for the government if it was made abroad."
611,Pertamina (BUMN) Ya bubar kalau iya... wajar kan,"Pertamina (BUMN) Yes, it will disband if it does... it's natural, isn't it?"
612,MANTAP PAK MISEL!!!,GOOD Mr. MISEL!!!
613,"Alhamdulillah...  Akhirnya ada yg merangkul juga . 
JANGAN RAGU BUAT JUAL HAK CIPTA PENEMUAN"" KE LUAR NEGERI. 
Dari dulu penemu"" Gk pernah DI HARGAI.. DI APREASI.","Thank God... Finally there is someone who embraces too.
DON'T HESITATE TO SELL COPYRIGHT OF INVENTIONS ABROAD.
Since the first inventor ""Never been APPRECIATED.. IN APPRECIATION."
614,MURAH KALI 15 MILYAR.. ..JUAL 200 MILYAR.,CHEAP 15 BILLION TIMES... SELLING 200 BILLION.
615,Sudah banyak orang Indonesia yang berprestasi tp lebih di hargai dari luar negeri dari pada dalam negeri Indonesia itulah bodohnha Indonesia,"There have been many Indonesians who have achieved more but are appreciated more from abroad than within Indonesia, that's stupid Indonesia"
616,"Brin weak brain !

Merasa tertanggu karna tak berguna.hanya menghabiskan anggaran !","Brin weak brain!

Feeling annoyed because it's useless. Just spending the budget!"
617,"Kendaraan listrik sudah ada, sekarang penemuan nikuba dari indonesia yaitu Bapak misel. Harusnya dirangkul pemerintah indonesia, jangan sampai dirangkul negara lain","Electric vehicles already exist, now it's Nikuba's invention from Indonesia, Mr Misel. The Indonesian government should embrace it, not to be embraced by other countries"
618,berita overproud. mending diuji terbuka aja.,overproud news. Just test it open.
619,Ganti paspor dah akhirnya 😢,Finally changed my passport 😢
620,PAK KALO KAYA MENDING PINDAH NEGARA AJA. DI NEGERI SENDIRI KENA DENDA INI DENDA ITU. PUSING PAK 😂😂,"Sir, IF YOU'RE RICH, YOU SHOULD MOVE COUNTRIES. IN OWN COUNTRY, THIS FINE IS THAT FINE. DIzzy sir 😂😂"
621,NIKUBO = Niku Bohong 😂,NIKUBO = Niku is lying 😂
622,"🤣🤣🤣🤣dridlu indonesia emg kyk gni, otaknya cm fulus tidak peduli penemuan org sndri kcuali lu nyogok duit biar di akuin. Ini realita indonesia kita yg tercinta😂😂😂","🤣🤣🤣🤣🤣dridlu Indonesia really looks like this, the brain is only money, it doesn't care about the inventions of its own people, unless you bribe money so that it will be confessed. This is the reality of our beloved Indonesia 😂😂😂"
623,Yang beginian malah ga disupport,This one is not even supported
624,Badan sampah banyak gak berguna hanya buang² anggaran. Menjijikan,A lot of useless garbage bodies are just a waste of budget. Disgusting
625,"Hati hati ini ada Kelompok MAFIA MINYAK, Yang tidak ingin Bisnis nya kalah saing sama Nikoba . Ini Aset Negara sebaiknya di Lindungi bukan di biarkan kayak sampah.","Be careful, there is an OIL MAFIA Group, who don't want their business to lose competitiveness with Nicoba. This is a State Asset that should be protected, not left like trash."
626,"Keren pak,,pemerintah kacau","Cool sir, the government is screwed"
627,Karya anak bangsa yg tdk di hargai di dlm negri namun di hargai oleh luar negeri. Mungkin pemerintah di RI tdk mau repot untuk mengembangkan produk dlm negeri dan lebih memilih beli saja dr perusahaan asing,The work of the nation's children who are not appreciated at home but appreciated abroad. Maybe the government in RI doesn't want to bother developing domestic products and prefers to just buy from foreign companies
628,"Gasss terus @METRO TV. Jangan kasih kendor buat naikin terus nama Nikuba supaya BRIN & Presiden Jokowi nanti bisa kena prank sama penemuan Nikuba, terus dihujat deh sama netizen dan rakyat se-Indonesia raya. Terima kasih telah mengangkat berita ini terus sehingga kita bisa terlatih jadi bangsa overproud dan mudah dibodohi media.","Keep gasss @METRO TV. Don't give yourself the slack to keep raising the name of Nikuba so that later BRIN & President Jokowi can be pranked by the discovery of Nikuba, netizens and people throughout Indonesia are scorned. Thank you for continuing to raise this news so that we can be trained to be an overproud nation and easily fooled by the media."
629,Karya bapak ini harus di hargai,Your work must be appreciated
630,Penemuan sudah satu tahun mengapa Indonesia GK langsung nangapin,It's been a year since the discovery of why Indonesia GK immediately responded
631,"Ya bagus kok pak, dijual aja keluar. Disini juga nggak dihargai dan nggak dapat perhatian","Yes, it's good, sir, just sell it out. Here also not appreciated and do not get attention"
632,"Mengubah air menjadi energi memerlukan daya listrik,,Yg gk efektif,mendingan langsung kendaraan tenaga listrik","Converting water into energy requires electric power, which is not effective, it's better to go directly to electric power vehicles"
633,Bagi bpak ..tegass oah ma pihak ferari..ad uang ad barang..itu temuan..d patenkanlah..lau gak da uang jangan d kasih..itu ilmu..jangan jadi orang bodoh pak..it mhal ilmunya..,"For Mr.. strictly speaking, oh ma'am Ferari..there is money and goods..it's an invention..d patent it..if you don't have money, don't give it..that's knowledge..don't be an idiot sir..knowledge is expensive.."
634,Hidup NKRI😂 jangan dikasih pak formulanya ke indo dgn cuma cuma. Nanti ada yg mgaku ngaku,The life of the Unitary State of the Republic of Indonesia 😂 don't give the formula to Indo for nothing. Later someone will confess
635,Bubarin Brin GA ada guna,Dissolving Brin is useless
636,"Indonesia bwrgantung kepada sumber jualan BBM pertamina sebagai sumber dana untuk negara..jika air bisa digantikan BBM,negara indonesia bisa rugi triliunan..juga royalti dari jualan BBM di gunakan oleh pemerintah sebagai uang kantong..bayangkan kerugian pemerintah jika air menjadi bahan bakar selain BBM.. Mereka yang pertama merasakan cemas jika BBM itu sudah tidak berguna lagi? Mereka akan menentang habisan idea Nikuba.. sumber ekonomi indonesia juga terbesar tergantung kepada jualan ekspor dan BBM tempatan..","Indonesia is dependent on the source of Pertamina's fuel sales as a source of funds for the state..if water can be replaced with fuel, the Indonesian state can lose trillions..the royalty from the sale of fuel is also used by the government as pocket money..imagine the government's loss if water becomes a fuel other than BBM.. They are the first to feel worried if the BBM is no longer useful? They will totally oppose the idea of ​​Nikuba.. Indonesia's economic resources are also the largest dependent on export sales and local fuel.."
637,"disini kan yg diincar pajak & cukai nya,,,,pemerintah yg kenyang makan pajak dan cukai ,supya rakyat beli motor aja harus buat tanah dulu","This is where the taxes and excise are being targeted... the government is full of taxes and excise, so people just buy motorbikes and have to build land first"
638,"Sehat selalu orang baik, tetap waspada dan berhati2 Pak. Dunia ini alergi terhadap segala kemajuan dan penemuan seperti ini. Karna dapat menggoyang lahan pangan mereka","Always healthy good people, stay alert and be careful sir. The world is allergic to all advances and discoveries like this. Karna can shake up their food fields"
639,Belajar kimia dan hukum fisika dulu bos biar agak masuk akal dan ada dasar biar agak cerdas 😅😅😅,"Study chemistry and physics laws first, boss, so that it makes a bit sense and there is a basis, so that it is a bit smart 😅😅😅"
640,Pasti bos... Bos. Tambang minyak. Pada takut bangkrut. Bahan bakar minyak nggak laku. Karena adanya Nikuba.,Must be boss... Boss. Oil mine. In fear of bankruptcy. Fuel oil doesn't work. Because of Nikuba.
641,"Mantap pak, emng harus ketus ke oknum seperti itu biar kena sentil sampe keatas. BRON UDAH BIKIN PRODUK APA HAYO?","That's great, sir, you really have to snap at an individual like that so that you get flicked all the way to the top. BRON HAS MADE WHAT PRODUCTS, HEY?"
642,Jual aja pak ..saya suka jawaban bapak ini... Kalo dikembangkan disini .. Akan dikuasai orang2 yg serakah pak ..ujung2nya bapak yg akan ditipu ..lanjutkan aja pak ..demi keluarga bapak ..sehat selalu pa,Just sell it sir..I like your answer...If it is developed here...it will be controlled by greedy people sir...in the end it is you who will be cheated...just continue sir...for the sake of your family...always be healthy sir
643,BRIN BRIN gini amat kerja lu..,"BRIN BRIN, this is really your job.."
644,"Inilah yg membuat Indonesia nggk maju2
Karna mrka nggk mau membiayai riset 
Padahal di Indonesia byk ilmuan","This is what makes Indonesia not advanced
Because they don't want to finance research
Even though there are many scientists in Indonesia"
645,R I akan mendukung putra2 bangsa yg membela negaranya dalm bentuk apapun ..yg gak mendukung putra indonesia utk maju adalah pebisnis kelas atas pak😂 .. Coba kalo ada mobil buatan indonesia dg harha murah ..bbm pengganti dg harga murah ...apa gak hancur bisnis mrk yg sudah dirintis puluhan thn .. Pasti gulung tikar bisnis raksasa  mrk krn ada saingannya .. GAK BAHAYA TA? 😂😂😂,"R I will support the nation's sons who defend their country in any form.. those who don't support Indonesian sons to advance are top-class businessmen, sir. their business that has been started for decades.. Their giant business must have gone out of business because there was competition.. IS IT DANGEROUS? 😂😂😂"
646,siap siap di permalukan dunia karena ngotot 😂,ready to be disgraced by the world for insisting 😂
647,Anak bangsa cerdas yg terbuang,A wasted smart nation's son
648,Keliatan kalau negara maju dan negara Indonesia mereka mencari penemuan kalau Indonesia cari orang yg pandai korupsi hebat para orang yg gak merespon penemuan bapak ini,"It seems that developed countries and Indonesia are looking for inventions, if Indonesia is looking for people who are good at corruption, people who don't respond to this gentleman's invention"
649,Yaelah ini mah menjaring investor sebanyak-banyaknya 😂 silahkan hujat gw,"Yes, this is attracting as many investors as possible 😂 please curse me"
650,Itu merupakan ketakutan pengusaha orang atas,It is the fear of top-level entrepreneurs
651,Di sini terlalu banyak koruptor dan mafia. Mereka tidak mau lahannya hilang. Dan pemerintah & pejabat cuma rebutan kue kekuasaan & ribut daling menyalahkan.,There are too many corruptors and mafia here. They don't want their land to disappear. And the government and officials are just fighting over the cake for power and making a fuss about blaming.
652,Indonesia tidak memanfaatkan orang pintar,Indonesia does not take advantage of smart people
653,Indo mah yg pnting bbm laku yah. Jgn ampe ilang 😅. Nanti pasar motor&mubil mrugi 😅,"Indo mah, the most important thing is that fuel is sold. Don't lose it 😅. Later the motor & car market will suffer a loss 😅"
654,"Hrs tegas pak.... jgn pernah ksh formula cuma2, 50% saja sdh untung itu perusahaan dikasih tutor gratis...","You have to be firm, sir... never give formulas for free, 50% is already fortunate, the company gives free tutors..."
655,"Kenapa sih di ributin, tinggal beli pasang dimotor sendiri dan dibuktikan sendiri..klo cuma ributin teori2 doang mah ga ada abisnya","Why is there such a fuss, all you have to do is buy and install the motorbike yourself and prove it yourself..if you only make a fuss about theories, it won't end"
656,Mereka takut kalah keilmuawan nya smaa si bapak tuh  pihak brin,"They are afraid of losing their scientific knowledge to the father, on the brin side"
657,"Dah, jual saja sana. Mungkin ada perusahaan bodo yg mau beli","Bye, just sell there. Maybe there is a stupid company that wants to buy"
658,Viralkan......!!!!!,Make it viral...!!!!!
659,Metro tv harus kros silang lebih dahulu ke pabrikan-pabrikan asal Itali tersebut.,Metro TV must first cross cross with the manufacturers from Italy.
660,"Semoga tidak ada pembodohan, media harusnya lebih mengedukasi maayarakat dengan benar, bukan untuk sekedar mengejar rating dan kepentingan politik sesaat. Semoga🤲","Hopefully there will be no duping, the media should properly educate the public, not just to chase ratings and momentary political interests. Hopefully🤲"
661,Itu lah rezim.konoha,That's the konoha regime
662,Wkwk yakin? Perasaan modelan nikuba  gini mah udah ada dimana2. Yakin beneran di undang ferrari ducati dll?,"Wow are you sure? The feeling of being a Nikuba model like this is everywhere. Are you sure you were invited by Ferrari, Ducati, etc.?"
663,Ini reporternya oon apa gimana yaa? Tekhnologi sudah ada 40 tahun yang lalu kok masih dibikin berita trus😂😂😂😂,"What kind of reporter is this? Technology existed 40 years ago, how come it's still making news then 😂😂😂😂"
664,"Kau ciptakan motor dulu,baru kau pikir pake tenaga apa,mau kau pake tenaga air,udara,kentut,jgn pula kau kibulin masyrakt,kmi ini bukn tni yg bisa d kibulin","You invent a motorbike first, then you think about what power to use, do you want to use water, air, fart power, don't you also piss off the people, we're not the ones who can make it"
665,"Kawal terus.... Brin kita pantau..... Enak aja maunya enaknya saja,setelah bantai","Keep on guarding... We'll monitor Brin..... It's just delicious, it's just delicious, after being slaughtered"
666,"Sedih liat sains kalah sama kontroversi media, sudah jelas2 secara ilmiah ga mungkin. Coba lah bikin paper internasional di release di publik pasti ga akan bisa dan ga akan bisa buktikan. Reviewer asing itu lebih kejam dari pada profesor2 di indonesia.","It's sad to see science lose to media controversy, it's clearly scientifically impossible. Try to make an international paper released in public, you won't be able to and you won't be able to prove it. Foreign reviewers are crueler than professors in Indonesia."
667,"Itulah sayangnya, kita masih sikut sikutan
Pantas saja sdm kita ibarat seperti barang yg di pendam atau di timbun","That's unfortunately, we are still elbow elbow
No wonder our human resources are like things that are buried or hoarded"
668,"wakaka klo d indo gk bakl berkembang , malah ilang di telan  oknum😂😂
 , ambil aja tawaran ferari  trus tukar teknologi , spa tau nanti bisa buat pabrik mobil sndiri","wakaka if in Indo it won't develop, instead it's lost in the hands of people 😂😂
 , just take Ferrari's offer and exchange technology, spa knows later you can build your own car factory"
669,Up kan...,up right...
670,Jujur klo gua banyak duit gua beli/kontrak tuh nikuba . Mending bubarkan lembaga lembaga yang tak jelas ada sumbangsi nya bagi masyarakat.😂😂,"To be honest, if I had a lot of money, I would buy/contract Nikuba. It's better to disband institutions that don't clearly have a contribution to society"
671,Tapi boonk.......,But bounk.......
672,"Sebaiknya netizen jangan gegabah, karena penelitian bapak ini belum terbukti kebenarannya secara sains melawan hukum termodinamika I dan II. Hati2 dengan pemberitaan media yang memanfaatkan euforia dan ketidak tahuan mayoritas bangsa ini terhadap ilmu pengetahuan alam. Kita boleh mendukung, tapi harus jelas dulu dibuktikan oleh lembaga yang kredibel, bukan hanya klaim sepihak dari si pihak yang diwawancarai.","Netizens should not be careless, because this research has not been proven scientifically true against the laws of thermodynamics I and II. Be careful with media reports that take advantage of the euphoria and ignorance of the majority of this nation towards natural science. We may support it, but it must be clearly proven by a credible institution, not just a one-sided claim from the party being interviewed."
673,"elektrolisis itu perlu energi, dan efisiensinya rendah. jauh lebih efisien kalau energinya langsung digunakan untuk memutar motor listrik.","electrolysis requires energy, and the efficiency is low. much more efficient if the energy is directly used to rotate the electric motor."
674,"Penemuan super nikuba pak.arianto,harusna negara turun dan kembangkan jangan sampe negara laen yg mematenkan..luar biasa air di ubah jadi hidrogen,air jadi pengganti bahan bakar.","Arianto's super nikuba invention, the country has to go down and develop it, don't let other countries patent it... it's amazing how water is converted to hydrogen, water is a substitute for fuel."
675,to the point bae mas nggak ada uang luarnya. prinsip indo memegang teguh UUD. Ujung² Duit,"to the point bro, there's no outside money. Indo principles uphold the Constitution. Money ends"
676,"Banyak anak anak bangsa yg dihargai dan dibantu penelitian nya diluar sana, sebenarnya mereka aset bangsa kenapa disepelekan dan sudah berhasil diluar sana baru diakuinya","There are many children of the nation who are valued and assisted with research out there, in fact they are national assets, why are they being underestimated and have succeeded out there, he just admitted"
677,"Komennya pd Tolol² mendukung bapack HALU satu ini😂 ,. Buzzer² Aniesmisme politik busuk NASDEM 😂","The comments on Tolol support this HALU bapack 😂 ,. Buzzer² Aniesmism, NASDEM's rotten politics 😂"
678,Wkwkwk 😂 keTOLOLan politik busuk NASDEM 😂... FIX 2024 Tenggelamkan NASDEM,Wkwkwk 😂 NASDEM's rotten political stupidity 😂... FIX 2024 Drowns NASDEM
679,Cumak mafia migas yg nolak NIKUBA gk mungkin lah pemerintah nolak.,"It's only the oil and gas mafia that rejects NIKUBA, it's impossible for the government to refuse."
680,Masukan pak buat kedepannya jangan ajak ajak orang brin kalau bahas risetnya,"Please, sir, for the future, don't invite other people to discuss their research"
681,"HARUS DI PATENKAN, BIAR GA RUGI.","MUST BE PATENTED, SO THERE'S NO LOSS."
682,"😂😂😂😂😂😂 yg blng di hargai di luar negri otak nya tumpul.
Penemu nikubanya saja mnyesal tlh mnerima undangn itu,krna dia cuma di peralat tnpa dpt kompensasi.","😂😂😂😂😂😂 those who are not appreciated abroad have dull brains.
The discoverer of the nicuba regretted having accepted the invitation, because he was only in the equipment without being compensated."
683,Pemerintah gak ad yg menghargai klu TNI menghargai karya ank bangsa ...dngn d panggilny nikuba k milan ad orang2 yg mau memanffatknny...lucu dngn rezim in...,Nobody in the government appreciates when the TNI values ​​the work of the nation's children...by being called nikuba k milan there are people who want to take advantage of it...it's funny with this regime...
684,BRIN itu bodoh...sok tau alias pitek,BRIN is stupid... pretends to know aka poor
685,"Basah tuh barang..
Rezim mau explorasi by Beijhing.. agar Sertifikasi Legal dari Bejhing bukan dari RI.. lagu lama dengan Rezim Komunis saat ini.. yang ada di Indonesia.. 
BRIN mau di konsep apapun dalam kondisi saat ini tetap Bobrok.. bisa liat Pimpinan BRIN kemarin.. bisa-bisa nya jadi irang stres.. sebelumnya mengadu domba agama.. yang ada di indonesia.. 
Berarti beliaw komunis.. mutlak itu..","Wet stuff..
The regime wants to explore by Beijhing..so that Legal Certification from Bejhing is not from RI..an old song with the current Communist Regime..in Indonesia..
Whatever concept BRIN wants, in its current state, it's still dilapidated.. you can see the leadership of BRIN yesterday.
Means he's a communist... that's absolute..."
686,Pemerintah takut proyek baterai lithium tidak jadi laku😅😅😅,The government is afraid that the lithium battery project won't sell😅😅😅
687,"klo masalah berbahaya ""eksplosif"" , ingat nuklir Aaja bisa dijinakkan dgn metode tertentu","If a dangerous problem is ""explosive"", remember that Aaja's nuke can be tamed with a certain method"
688,Bubarkan Saja BRIN kalau gak manfaat percuma Cuma buang2 APBN...,"Just disband BRIN, if it doesn't benefit, it's just a waste of the state budget..."
689,Brin itu di bubarkan saja..Brin ini lembaga goblok tapi kok ada,Brin just disbanded..Brin is an idiotic institution but how come it exists
690,"Jaman dulu kalo ada yg pinter besoknya hilang atau di singkirkan, pegawai pemerintahan lebih memilih bagaimana cara ngedapetin uang dgn penelitian palsu yg harusnya buat beneran penelitian tapi di makan sendiri dan di bagi2 tapi itu di negeri Konoha.","In the old days, if someone who was smart disappeared or got rid of them the next day, government employees preferred how to get money with fake research that should have been done for real research, but they ate it themselves and distributed it, but that was in Konoha."
691,"Hho hanya bisa dijadikan bister, bukan bahan bakar utama, soalnya saya sudah nyoba","Hho can only be used as a bister, not the main fuel, because I've tried it"
692,Hayyo kita liat siapa pejabat yg setelah ini auto merapat.jelas itu si munafik,"Come on, let's see which official will automatically meet after this. Obviously, that's the hypocrite"
693,Itu tergantung lpmnya,It depends on the lpm
694,BRIN mau ambil untung sendiri. MALING,BRIN wants to make its own profit. THIEF
695,Tidak semudah itu jangan melebihkan berita,It's not that easy don't exaggerate the news
696,Indonesia sedang tidak sehat,Indonesia is not healthy
697,Rusia ketar ketir bakal menghalang2in dgn suap2 agar nikuba tidak lolos ke eropa. Akibat minyak rusia di blokir akibat perang ukraina vs rusia.,"Russia is afraid that it will block it with bribes so that Nikuba does not pass to Europe. As a result, Russian oil was blocked due to the war between Ukraine and Russia."
698,"Anak² bangsa banyak yg licik dibanding yg pintar. Yg pintar sulit maju krn dijegal. pikirkan ini: PERTAMINA LOHH.. berapa banyak perusahaan yg bermain di sana hingga  ranting² individunya. Terus ada teknologi baru yg mau geser dan mengganti jalur bisnis perputaran uang di sana. Apa mereka terima? Jawabanya bisa kalian pikirkan masing² 😊
Nanti larinya ujung²nya ada undang² ini lah, undang² itu lah. Kira² begitulah dongeng negeri tanah lawak tercinta.","There are many children of the nation who are cunning compared to the smart ones. The smart ones find it difficult to advance because they are tackled. think about this: PERTAMINA LOHH.. how many companies are playing there down to the individual branches. Then there are new technologies that want to shift and replace the money circulation business path there. do they accept? The answer can be thought of each of you 😊
Later, in the end, there will be these laws, those laws. Guess that's the fairy tale of the land of beloved buffoonery."
699,Di incar dan ntinnya di  clam ..klo pnemunya orang italia,He was targeted and later clam... if he finds an Italian
700,Nikola Tesla saja nisa BIKIN dan bangun tower listrik gratis tapi di hancurkan para kapital karena tidak menguntungkan mereka mereka tidak produksi massal untuk keuntungan kapital. Org brin paling loby2 buat gini gitu intinya nikuba jangan ada yg minat dengan alasan ilmiah,"Even Nikola Tesla could have made and built electricity towers for free, but capital had destroyed them because it was not profitable for them, they did not mass produce for capital gains. Most of the brin people loby for this, the point is that Nikuba shouldn't be interested in scientific reasons"
701,"Sebenarnya Indonesia tak sedikit orang pandai, yang iyanya sih pengusaha takut ada saingan berat 😂😂😂","Actually, Indonesia doesn't have a few smart people, who are entrepreneurs who are afraid of tough competition 😂😂😂"
