Text,Label
"Sampai kesal sebegitu bapak penemu nikuba ini dengan Brin..
Memang betul-betul tidak dihargain orang pintar di Indonesia,gak bakal maju kalau seperti ini kejadiannya 😢😢😢",negatif
"Liat saja kalo Nikuba sukses di luar negeri,maka BRIN HARUS TUTUP USIA",positif
"Saran saya supaya penemuan ini dilirik pemerintah banyaklah mahasiswa yang mengunjungi penemuan ini dan di publikasikan di youtub / media sosial. Bila perlu di youtubenya bilang pak Jokowi gimana ni mau nyoba nikuba gak . aman lo ini.
Jangan sampai teknologi ini di ambil orang pak!",negatif
"Aduh bodohnya kita ini .
Ini lah yang buat Indonesia hebat dengan adanya penemuan nikuba ini Indonesia bisa auto kaya..
Ini nantinya perusahaan mobil sport Italia lah yang untung besar ..itu udah 50 % di kasih formulanya... tolonglah pemerintah di ambil lagi ini penemuan nikuba ini😢,
Nanti Italia sudah bisa  mengembangkan sukses lah mereka .. aduhh",positif
"Kalau kita searching, nikuba ini bukan teknologi baru, banyak sekali silahkan dicari dan ditonton, Nanti tau sendiri, kurang tidak efektif.",negatif
"Kalau mendengar ulasannya kayaknya kok bukan pengganti BBM tapi lebih pada cara kerja semacam mobil atau spd mtr bertenaga listrik karena ada alat tersendiri utk mengubah air menjadi tenaga alektrik..
Kalau sbg pengganti BBM logikanya olahan air yg bernama nikuba harusnya tetap dimasukan ke tangki BBM yg ada di mobil jadi tanpa membutuhkan BBM lagi baru itu murni dikatakan sbg pengganti BBM,ini menurut logika saya sih !",positif
pertahankan hasil karyanya pak.  jangan sampai direbut/diakui oknum yang salah .,negatif
"Kenapa brin menolak nikuba,,  brin punya ambisi sendiri, kemarin brin mengeluarkan mobil juga tenaga air, alih2 merubahnya menjadi cell,,,  mobilnya gk laku,,,motornya jg gk laku,,  buatan brin ribet,,   aku berharap pk miksel sumbangkan untuk dunia luar sana,,,, negeri ini tempat neraka pribumi,,, seharusnya aku kemarin,sangat berharap dapat egin diesel nikuba,,  untuk menunjang usaha saya,,, tp kenapa ya pemerintah kok diam aja,,,,",negatif
Sumpah nikuba penggoblokan...... Ini pengalihan isu ge,netral
"Negara +62 selalu menyepelekan hal kecil, co: masalah krisis monoter dan pandemi Covid. Nikuba adalah langkah kecil yang akan menuju langkah besar. Jadi inget kejadian Ramalan Cuaca dan Hujatan.",negatif
"Masalahnya negera kita terlalu jahat mengkritik, tanpa melihat potensi ... apapun itu seperti hal ini Nikuba jangan lihat keraguanya dan penemunya seorang terlalu besar karna yang harus dilakukan bagaimana caranya ini ada potensi ini ada peluang kenapa tidak kroyok dan besarkan .. ibaratnya bagaimna mungkin ada pesawat saat ini tanpa upaya upaya setiap orang penemu dan pemikir bagaimana pesawat diwujudkan agar bisa terbang ..",negatif
"nikuba ini kenapa tidak dipercaya, karena orang pasti bertanya listriknya dari mana untuk elektrolisis airnya, tapi kenapa saya menjadi berpikir gimana nikuba ini kalau dikombinasi dengan fuel cell apa benar bisa menjadi energi tidak terbatas ya?! nikuba inikan menghasikan hidrogen dari bahan bakar air yang di elektrolisis, sedangkan feul cell menggunakan bahan bakar hidrogen menjadi listrik cara kerja feull cell : hidrogen - feul cell - listrik, cara kerja nikuba : listrik - air - hidrogen, kalau dikombinasi menjadi (listrik - air - hidrogen - feul cell - listrik), nikuba menghasilkan hidrogen untuk feul cell, feul cell menghasilkan listrik untuk nikuba, jadi gak perlu isi hidrogen lagi tu mobil Toyota Mirai (FCEV) karena adanya nikuba, bahkan air untuk nikuba tidak perlu diisi karena feul cell itu selain menghasilkan listrik juga menghasilkan air, nikuba memisahkan oksigen dan hidrogen yang ada di air, (memerlukan listrik), sedangkan feul cell menyatukan hidrogen dan oksigen menjadi air (menghasilkan listrik)...",positif
"Dijual seharga 15 M sebatulnya bukan harga yang mahal,BRIN nya saja yang bodoh padahal kalau teknologo NIKUBA bagus hasilnya bisa dimaksimalkan bisa untuk BBM yang lain entah itu kapal, kendaraan umum atau bahkan teknologi yang lain . . .",negatif
Nikuba gak mendunia menurut di negara +62..  Esemka lah..,netral
"Mending dipanggil Deddy corbuzier, deddy panggil ahli fisika, tp di set up supaya bisa dibuktikan, berapa energy yg dipakai dan berapa yg dihasilkam dari nikuba ini. Supaya jangan mudah dibodohi dan terus2an scam di negara ini",negatif
Bagus di jual keluar negeri.bukankah sama dengan nikel secara diam-diam di jual.nikuba ini terang terangan...,positif
"Semoga aja nikuba bsa d produksi masal, kalao byk kendaraan bermotor dari nikuba maka kita egk perlu lg ngantri di pom bensin semoga aja nikuba benar2 terwujud",positif
"Saya dukung pak kasih aja nikuba ke luar negeri, karena Indonesia TDK pernah menghargai karya2 anak bangsa nya sendiri. Ngk ngotak MMG pemerintah kita ni, setahun lebih Lo bapak penemu nikuba menanti perhatian pemerintah. Ngk di hargai😢😢😢",positif
Bensin ntar ga laku ...,netral
Apapun keputusan pak nikuba saya akan selalu bangga dan mengapresiasi pilihan bapak 🎉,positif
"Banyak komentar, pasti sadar kenapa rakyat indo minim literasi 😂. Ngaku ga di hargai tapi disuruh presentasi di brin ga mau, dengan alasan disereng dengan kata"" tak enak, padahal alatnya dibeli aja 100jt(seingatku) tapi ga boleh dengan alasan sedang dikembangkan. Gimana orang tambah ga percaya, hak patennya aja blm dibikin cuma hak cipta, dan itu cuma untuk nama alatnya. Diberita aja dia bilang nikuba romania, padahal sudah ada nama alatnya sendiri 😂",negatif
"Kalau NIKUBA ini benar dan sukses , semua produsen BBM gulung tikar  termasuk pertamina  dan penghasilan negara dari BBM  bakal hilang,  mobil listrik ancurrrr...
Wkwkwkwwk...

Ngisi bbm nya didepot isi ulang air galon aja... 
Rp. 7.000,  1 galon =  +/- 19 LTR

Wkwkwkwkwk.....",positif
"Rencana nya nikuba mau d pake bwt mobil ESEMKA, tapi trnyata  ESEMKA nya cuma halusinasi jokowi aja.",netral
"Udh lama deh ini , intinya nikuba ga efesien .. dan ga bisa menggantikan bahan bakar fosil atau yg lain",netral
"Heran pada percaya dikibulin sama Aryanto Misel.Orang mau beli nikuba aja susah, disewa juga dia Ogah. alesan sejuta kata.
Emang niatnya mau nipu...!!",negatif
"Nikuba ini masih saudaranya Banyu Geni yang sempet viral dan mengegerkan jagat teknokogi di industri US bahkan dunia dan ternyata tipu2 juga. Jika ada yang membela teknologi ini silahkan pelajari cara memisahkan air menjadi H+O2 beserta energi yang dibutuhkan (fisika dan kimia), saya aja ketipu juga waktu itu di tahun 2009. Itulah hebatnya netizen Indonesia yang juga pernah melambungkan teknologi ironman Bali dan listrik pohon kendondong dsb.",netral
"Kasus ini akan berakhir sama persis dengan skandal fenomenal ""THERANOS"". Ini memang benar teknologi lama yg dijiplak, bukan di inovasi lagi. Kebohongan terbesar dari kasus ini adalah klaim air dapat menggantikan BBM padahal hanya membantu efisiensi bahan bakar umumnya. Makanya ybs diajak uji coba oleh berbagai pihak baik institusi/ perorangan untuk uji NIKUBA tanpa tangki bensin selalu menolak karena takut terkuak kebohongannya. Orang2/ ilmuwan yg berkompeten pada bidangnya akan tertawa melihat NIKUBA.",positif
Kalo mobil dan motor bahan bakarnya pakai air dngn teknologi nikuba timur tengah arab  dan amerika bisa bangkrut sebab bisnis perang agar harga minyak dunia naik sudah gak adalagi karna bisnis mereka minyak dan perang😅,negatif
"Ada TNI yang sudah pakai nikuba dikendaraan dinas nya  masih saja dinilai negatif dan dicap hoax. Bapak ini sdh bilang yang membedakan dengan produk lain adalah racikan katalis nya. Yang tidak percaya atau ragu tinggal datang dan buktikan saja, sebab teori kadang datang setelah ada fakta seperti hukum gravitasi, buah apel jatuh dulu baru muncul nama newton.",negatif
"Yg nyusul jgn2 mau nyalip si bpk penemu nikuba..
Anehx negri ini Saling nyikut demi duit..😅",negatif
wkwkwk coba metro riset joko energy dulu deh sebelum ke nikuba.,positif
Pertamina TAKUT BANGKRUT ITU WKWK,negatif
"masyarakat +62 jangan keburu meng elu2 kan nikuba dulu... sampai saat ini ""HANYA SEBATAS KLAIM, BELUM ADA BUKTI beneran, misalnya tangki BBM dilepas, hanya pakai air dan nikuba. ada indikasi masyarakat +62 kena PRANK nikuba.",negatif
Nikuba hoak🤣🤣🤣🤣🤣,netral
Mungkin takut miyak bumi kita ngk laku,netral
"Kalau di indon susah berkreasi..  Bikin masker saja bisa bermasalah karena tidak SNI lah, tdk ada ijin lah... Seharusnya dibina.. Lanjutkan di luar negri saja penelitian dan penyempurnaan nikuba nya...",negatif
Bukan nya nikuba ini pembohong kok bisa perusahaan asing tertarik?,positif
Jika Luar negri berhasil ini Nikuba akan mengalahkan batrai listrik dan sawit,positif
Pemerintah mending ngurusin rumput ketimbang ngurusin apa itu nikuba😂😂😂,positif
"Awas di prank 😂😂. 200 km dengan air.. tekor aki bos..
Benar kata brin ini hanya bisa digunakan sebagai penghemat bbm.. kalau pure air dari nikuba gak mungkin dapat menempuh jarak sejauh itu kecuali airnya banyak nikubanya besar dan akinya super besar... 😂 sebenaranya model alat seperti ini sudah dibuat lebih dulu oleh *joko energy* sebelum nikuba bapak micel ini muncul..",positif
Maaf ya klau gw gak percaya.. NIKUBA sbtlnya udah di bikin oleh JOKO ENERGI (joko priyanto) namanya H2O.. Ujung2 jg pkai bensin.. Coba cari linknya joko energy..,positif
"NIKUBA, DIINCAR FERRARI DITOLAK ESEMKA",negatif
"Nanti KLO ferari pake teknologi nikuba, negeri wakanda terutama pemerintahnya baru cengangas cengenges kek orang-orang dungu.",netral
Jika Luar negri berhasil ini Nikuba akan mengalahkan batrai listrik dan sawit,positif
"Knapa TV  mtro tidak membela nikuba dari dulu, sekarang baru diangkat tahun politik, ini tidak  obyektif, tv metro terkesan tv politik",netral
"KLO nikuba di pake di Indonesia, ntar mobil Esemka ga jadi produksi donks?",netral
"Oke..Nikuba ini sangat potensial di eropa kenapa? 
Karena untuk bikin nikuba butuh energi listrik yang juga besar. 
Lha kan Eropa pakai nuklir bang... 
Jelas menang, nah kalo RI mau pakai Nikuba kantong 
compang camping tembus dengkul bang.",positif
Sepertinya akan ada banyak pebisnis minyak dari fosil bakal kelabakan dan takut kebangkrutan jika teknologi ini sampai disebar luaskan dan di produksi massal jangan sampai si bapak bernasib sama seperti penemu awalnya. Orang orang seperti bapak ini harus di lindungi. Semoga penemuan bapak juga tidak disabotase seperti penemu aslinya di Amerika. apa gak terlalu murah pak hanya 15 M ? Seharusnya bisa lebih pak kalau jadi di beli negara lain mengingat uangnya untuk sumber dana penelitian lagi.. saya dukung teknologi bapak sepenuhnya karena kami cuma rakyat kecil yang taunya segala sesuatu bisa di kasih murah bahkan gratis kalau bisa.,positif
"Klaim HHO Sebagai pengganti Bensin adalah salah.
Klaim Nikuba di buat Aryanto Salah.
Desain HHO Generator model begitu pertama dibuat oleh Joko Energy.
Dan Aryanto Menjiplak nya. Silakan cek saja paten nya.",negatif
Mungkin ada yg Takut klo nikuba jadi besar dan sukses. You know lahhh birokrasi,positif
"Pulang dari Italy tapi cuman dapet uang 1000 euro
Diminta buku formula nikuba jangan mau pak
Yakali enak banget orang italy mau ambil formula nikuba tanpa ada kompensasi yang sesuai.. 😢",positif
"dulu mobil listrik ga di hargai dan tidak di kembangkan eh sekarang malah rame mobil listrik..sekarang penemu nikuba ga di lirik ga di kembangin juga,,hadeuh2 jngn smpai menyesal di kemudian hari lagi..",negatif
"Iri nanti gak bisa kaya, karena rakyat lebih memilih nikuba,bbm nya ga berguna lagi nanti karena kan bbm nya sudah berada di pangkuanya, hal"" begini yg membuat konoha banyk terroris dari segi ekonomi",negatif
"RI tidak butuh R&D engineering kebanyakan wakanda Nina bobokan saja atau persentase dalam bisnis 😅😅😅 semoga ke depan disi oleh pemimpin yang mempunyai kesadaran atas potensi rakyatnya dan DPR RI berfungsi membuat aturan hukum buat rakyat namun kebal bagi mereka, apalagi brin ga punya riset apapun dengan nikuba malah hadir ga malu itu orang sepertinya ada udah di balik bakwan😅😅",positif
"kalau gk salah misel udah menerangkan kelebihan dan kekurangan nikuba dan dia berpesan silahkan sempurnakan jangan mencaci maki temuannya,tp kan mana dari BRIN kata dia tidak bisa pengganti bahan bakar kalau sy setuju pak misel jual aj temuanya karena bangsa sendiri tidak mau berpikir hanya tau matang saja.menurut saya sekolah tinggi gk berguna jika tidak menghargai karya orang lain akan menjadi sombong dan angkuh!",negatif
Kalah sama mafia migas kali y??? Klo nikuba sukses yg sengsara para mafia. Jd mafia pensiun,negatif
Yg dulu ngetawain remehen dan bikin konten bikin nikuba LIAT TUH HASIL YA,positif
Yg dulu ngetawain remehen dan bikin konten bikin nikuba LIAT TUH HASIL YA,positif
"Nikuba ini sebenarnya cuma nyontek dari artikel2 di internet, sudah lama ada artikel2 memecah hydrogen dan oksigen, tetapi tidak efisien karena untuk memecah hydrogen dan oksigen perlu energi yg besar. Jadi klo air jadi bbm itu gak mungkin dan konyol. Yg jelas org yg menggoreng berita ini pasti punya motif  tertentu.",positif
Saya lebih percaya pernyataan dr BRIN dari pada orang yg ngaku penemu nikuba pak misel,positif
Bukan nya di tolak kemungkinan karna negara kita tidak bisa menyempurnakan nikuba itu😂😂,negatif
"Kasihan Pak Ariyanto mau dikerjain kayaknya, bisa aja mau dicuri teknologi nya, jangan sampai diberikan cuma cuma bapak, setiap produk otomotif yang menggunakan NIKUBA bapak harus mendapatkan royalti, segera patenkan Bapak, Bill Gates kaya bukan karena ahli Sains, tapi ahli mematenkan produk orang lain yang di beli nya, akhirnya kebuka informasi bahwa BRIN lembaga yang tidak berguna hanya menghabiskan anggaran saja, segera bubarin BRIN",negatif
"Itulah negeri kita tercinta lembaga2 negara yang harusnya mengangkat penemu/kreatifitas anak bangsa justru sebaiknya, memprehatinkan , nikuba ini hanya salah satu dari berbagai kreatifitas orang indonesia.",positif
Ngga ada yg baru dengan inovasi nikuba ini. Ini cuma test kebodohan. Jangan mau ya dikerjain berkali2,negatif
Baru tau bahwa NIKUBA adalah NIKU BANYU (bhs indo: itu air).,netral
waduhh... ini rupanya pemerintah  malah jadi khawatir...sementara sekarang indonesia sedang giat giatnya hilirisasi tembaga nikel dll... untuk kebutuhan batrai mbl listrik kalau NIKUBA dikembangkan dan berhasil.....keuntungan yg udh didepan mata   dikhawatirkan sirna,positif
"Semoga pak misel semakin sukses jaya makmur sentosa menciptakan teknologi nikuba untuk bahan bakan kapal udara, kapal selam, kapal antariksa, dan Teknologi nya terjual 15 milyar dollar USA",positif
Nikuba ndubus..,netral
sebutkan saja siapa orang orang brin yg membantai teknologi nikuba ? kita juga mau belajar lihat oraang orang bodoh berkedok teknokrat,negatif
"Memang bgitu, sudah dari Zaman Majapahit prestasi anak bangsa selalu diremehkan dan tidak dipakai di Indonesia seperti halnya penemuan Mr. Crack.
Fix Bubarin aja BRIN yg isinya orang Tua Gk Berfaedah enggak ada orang yg mengembangkan ide dalam situ selain cma nyari duit isi perutnya.

Lekas bkin lisensi aja Nikuba nya biar punya hak paten.",negatif
"BRIN bukanya banyak korup??,. Penemu Nikuba putra bangsa,tidak di dukung,.",negatif
"saya termasuk yang sangat yakin sumber energi utamanya bukan air, sy lebih percaya hukum kekalan energi.",positif
"BRIN lebih suka ESEMKA drpda NIKUBA....

ESEMKA✅
NIKUBA🚫",netral
Tuh Kan... Isinya orang2 sok Pinter semua.... Yang ketakutan kedepak... Wkwkwkwk,negatif
Ketimbang buat pabrik batere utk mobil listrik mending nikuba ini dikembangkan,positif
Nikuba sbnarnya bukan hal baru hanya inovasi dari yull brown penemu generator HHO,positif
"nikuba itu teknologi lama, dijepang sudah dicoba cuma gak sebanding listrik yg dikeluarkan dan tenaga yang dihasilkan",netral
Kalau nikuba di pake di indonesia...orng atasan pada miskin gak ada yg mau di korup...,negatif
Mana produk nikuba kalo betul2 ada saya mau beli berapapun harganya. Jangan bohongi orang se-Indonesia. Kemarin dibilang alat sekarang bilangnya formula.,positif
"Kulo nyengkuyung menawi Pak Arianto mentranfer Nikuba dhateng Ferari, supados saking Ferrari meniko, saget ndamel bumi sehat, bebas saking polusi. Saking Ferarri, ilmu tekhnologi Nikuba saget nyebar sedoyo arah bumi.",positif
"Nikuba, mengekstrak hidrohen h2o dalam unsur air (h20). Dan hidrogen tersebut yang digunakan untuk menggerakkan mesin. 

Terus berapa energi yang digunakan untuk mengekstrak h2o tersebut?

200km liter itu lumayan jauh hanya dengan 1 liter air. Kalau pakai mesin scoopy skitar 4 smpai 5 liter bensin pertalite untuk 200km.

Jadi kalau energi pengekstrak hidrogennya bisa lebih murah dari 5 liter pertalite. Itu baru mantap",positif
"sebelum aryanto bikin nikuba,  alat sejenis sudah dijual dimana2,  itu untuk praktikum,   jadi bukan temuan hebat.",negatif
"Kesimpulan saya bang,,,, p, anis baswedan jawabannya, karna kalau p, anis presiden nikuba pasti diakui oleh negara❤❤❤",netral
"jadi gini, ada 4 poin yang jadi persoalannya.

1. prinsip kerjanya sama dan nikuba ini ga beda jauh sama teknologi dengan menggunakan metode elektrolisis yang sudah ada sebelumnya.

2. ga ada pengujian secara ilmiah, padahal kalau pa misel mau uji alatnya secara ilmiah dan terbukti berhasil malahan lebih didukung oleh BRIN, pernyataan itu juga udah disampaikan sama pihak BRIN waktu wawancara dengan aiman. hasil pengujian itu juga bisa membuat perusahaan atau pihak lain lebih percaya dan tertarik. 

3. klaimnya ga masuk akal dan terlalu berlebihan. contohnya bisa jalan sampai 200 km, padahal kalau secara hitung-hitungan fisikanya itu ga mungkin alias mustahil.

4. alatnya mau dijual 15 miliar tanpa ada pengujian secara ilmiah, lah gimana orang mau percaya dan beli dengan harga 15 miliar kalau bukti ilmiahnya aja ga ada. 

itu yang saya tangkap dari berita ini viral tahun lalu sampai sekarang.

dan kalau ada yang kurang setuju sama pendapat saya, boleh dikomen balik biar kita diskusi.👌",positif
klu di pake di sini nanti BBM ngak ada alasan buat naik lagi. mungkin kali ya. mending jangan deh cukup aku aja yg pake nikuba. klu memang benar bahan bakar nya pake air he.he.he.,positif
"Sependek pengetahuan saya sebagai seorang akademisi, teknik elektrolisis yang digunakan oleh Nikuba tidak efektif untuk menghasilkan hidrogen sebagai ""energy carrier"". Dengan kata lain Nikuba tidak akan dapat mengoperasikan motor hanya dengan air tanpa adanya bensin. Jikalau pun air dianggap sebagai HHO digunakan untuk meningkatkan efisiensi pembakaran dalam mesin, maka ada konsekuensi mesin akan cepat terkorosi.

Semoga kasus Joko, sang Blue Energy di jaman presiden SBY tidak terulang lagi... 😅",positif
"wkwkwk.. Peneliti BRIN kan yg kemarin ribut dengan MUHAMMADIYAH, sekarang dgn peneliti NIKUBA..jd taulah kelas BRIN...",negatif
Ya gimana ya ?😅 Kalau nikuba di akui RI nanti PERTAMINA gak ada yang kerja to pada kena PHK semua 😂😂,netral
bila Anis kelak jadi presiden kemungkinan besar bpk penemu teknologi nikuba ini akan sangat dihargai....,netral
"Penemu bahan bakar dari air sudah ada sejak dulu  akan tetapi belum disempurnakan karena beberapa faktor salah satunya membutuhkan energi cukup banyak sebagai pemisah antara air dan hidrogen. Oleh karena, tidak efektif jadi bahan bakar fosil jadi solusiny. Saat ini, suhu bumi memanas perlu solusi yg tepat. Nah nikuba jadi salah satu solusiny, semangat para inovasi...tidak ad yg mustahil untuk kemajuan ilmu pengetahuan di masa depan.",positif
Yang jadi pertanyaan. Apa iya sekelas ferari tidak tahu teknologi bahan bakar hidrogen.,positif
Nunggu produksi motor nikuba😂😂,netral
"Memangnya tehnologinya tidak bisa di patenkannya ya pak?  Sebelum pihak lain mematenkannya.......hati2 pak , orang barat pinter2 walau formula yg di bocorkan bisa di kembangkan......",positif
Yang penting presidenya kader pdip dan ketumnya bu mega anak cucu karno..penemu2 nikuba apaan ga berguna ga bagi pdip ga berguna yanh berguna itu ganjar dan eko kuntadi kl kayak ini mah ga berguna gada manfaatnya,positif
"Karya anak bangsa yg luar biasa. Bila di negara sendiri tidak dihargai lebih baik dijual di luar negeri saja.lebih baik di pantenkan.
Jangan kaget kalo bangsa ini lebih senang beli produk dari luar negeri dari pada produk anak negeri sendiri. Padahal ujungnya produk dari anak negeri sendiri. Bravo bapak Michelle penemu nikuba",positif
"Saya buka buka situs soal air bisa diproses jd bhn bakar di situs luar negri udah banyak.bahkan lebih canggih.
Dan situs itu sadah lama ada.
Sdh dipasang pd truk.bus.mobil.motor.
Ada satu rumus hukum energi.
Bhw energi yg dihasilkan akan berbanding lurus dgn yg diserap/ dibutuhkan.",positif
"Keliatan beliau ad sakit hati sama pemerintah terkait😢, maunya pemerintah harusnya org dalam yg nemu nikuba bisa berkelanjutan ke anak cucu bikin pabrik bikin merck bukan org luar pemerintah",negatif
"ITU SUDAH JELEKNYA ORANG BRIN, KARYA² ANAK BANGSA DI INDONESIA TDK PERNAH DI HARGAI..?  BAHKAN DI CEMOOH SEOLAH OLAH INI TEMUAN LAMA DAN TDK  BISA MENGGANTIKAN BBM? TETAPI UJUNG² SI PARA PENJAHAT BRIN INI MAU SEMBUNYI² JADI MAKELAR NIKUBA KE ITALIA? NANTI ORG² BRIN ITU YG DAPAT KEUNTUNGAN BANYAK KALO MISALKAN DRI PEMILIK DU PATOK HARGA 15 M, PALING PIHAK BRIN NANTI ADA KESEPAKATAN YG TERSELUBUNG TERNYATA OLEH ORG BRIN DI JUAL DGN HARGA 100M. KARYA SPERTI INI KAN PASTI MAHAL BGT, JANGANKAN 15M, 100M SAJA PASTI DI BAYAR OLEH PENGEMBANG KENDARAAN MEREK TERKENAL DI ITALI? 

TAHUN KEMARIN SY MASIH INGAT, ORG BRIN MENOLAK MENTAH MENTAH TEMUAI BAPAK INI..MEREKA MENURUT SY ORG BEJAT SEMUA ITU ORG² BRIN ATAU APAKAH NAMANYA ITU...? 

SUNGGUH MIRIS NEGARA NKRI YG KITA CINTAI INI, CIPTAAN AMAK BANGSA SENDIRI MALAH DE CEMOH HABIS²AN..? 

MOHON BAPAK PRESIDEN ATAUPUN PAK MENHAN PRABOWO, PENEMU KAYAK BAPAK INI TOLONG DI PERHATIKAN DAN DI BANTU UNTUK DI KEMBANGKAN? BERILAH KONPENSASI BAGI ORG² PENCIPTANYA.. JGN BIARKAN PENENUAN² HEBAT ITU JUSTRU MALAH LARI KELUAR NEGRI, YG UJUNG² NYA KITA SENDIRI YG JUTRU MENJADI KONSUMEN PENEMUAN DARI ANAK BANGSA YG SDH DI JUAL KE NEGARA ASING..🤦🏽🤦🏽🤦🏽🤦🏽😭😭😭🤕🤕🤕🤕🤕🤕🤕",positif
"tetap hati2 ya pak misel, sy jg curiga dr pihak BRIN mau ambil keuntungan dr penemuan bapak, tetap semangat saja pak untuk inovasi lainnya",positif
"Brin: hmmm enak aja loe terkenal, harusnya gue lah yg terkenal dari nikuba",positif
"Nikuba tidak dilirik. Karena kurang cuan, berbeda jika menjual mobil listrik. Cuannya    sangat gurih dan juga manis.",positif
"Gimana nih kabarnya yang dulu menghujat penemuan nikuba, semoga gak kena mental,",positif
masih INGAT dengan inetrnet 5G....??? sekarang NIKUBA....apakah nasibnya akan sama? ORANG yg PINTAR NGOMONG dipake sedangkan yg PINTAR berKARYA dan ada bukti malah dicuekin !!!,positif
"jadi gini, ada 4 poin yang jadi persoalannya.

1. prinsip kerjanya sama dan nikuba ini ga beda jauh sama teknologi dengan menggunakan metode elektrolisis yang sudah ada sebelumnya.

2. ga ada pengujian secara ilmiah, padahal kalau pa misel mau uji alatnya secara ilmiah dan terbukti berhasil malahan lebih didukung oleh BRIN, pernyataan itu juga udah disampaikan sama pihak BRIN waktu wawancara dengan aiman. hasil pengujian itu juga bisa membuat perusahaan atau pihak lain lebih percaya dan tertarik. 

3. klaimnya ga masuk akal dan terlalu berlebihan. contohnya bisa jalan sampai 200 km, padahal kalau secara hitung-hitungan fisikanya itu ga mungkin alias mustahil.

4. alatnya mau dijual 15 miliar tanpa ada pengujian secara ilmiah, lah gimana orang mau percaya dan beli dengan harga 15 miliar kalau bukti ilmiahnya aja ga ada. 

itu yang saya tangkap dari berita ini viral tahun lalu sampai sekarang.

dan kalau ada yang kurang setuju sama pendapat saya, boleh dikomen balik biar kita diskusi.👌",positif
"salut atas pengembangan teknologi hho /nikuba ,meskipun begitu penemuan apapun sulit untuk di kembangkan  ataupun di produksi masal tanpa pembiayaan perbankan maupun institusi , apa lagi produk tersebut  akan merugikan bisnis  ataupun badan usaha negara, meskipun dapet pembiayaan akan terbentur perijinan ijin usaha, kecuali di pakai sendiri,inilah realitanya , bukan cuman di negri ini terjadi, ingat NIKOLA TESLA dan penemu awal teknologi  hho , dan lain lain  ,  banyak penemuan menakjubkan yang tak terpublikasi",negatif
"tidak efektif tu karena teknologinya saat itu belum baik.... maka ga bisa lanjut 
kalau sudah mampu pasti bisa .... .
di Brin itu ada bu eniya .. dia yng faham soal hhydrogen bukan bosnya ... suruh dia yng neliti tu Nikuba",negatif
"😅😁🤣 yakin pak itu bisa 100% air bisa menggantikan BBM? Coba kalau bener, bapak jual bebas alat itu biar ilmuwan yang menguji. Bapnyak lho ilmuwan yg menantang bapak dan ingin membelinya, tapi kenyataannya bapak berkelit kalau orang mau beli.",positif
Nikuba itu sudah jelas hoax. Apanya yang mau dimaksimalkan?,positif
Akan terjadi persaingan ketat antara BBM dengan baterai listrik dan Nikuba seru dong rakyat bawah akan pilih nikuba murah jarak tempuh lebih jauh di banding BBM dan baterai listrik yg mahal 😅😅😅😅😅😅😅😅,positif
"kalau memang benar nikuba itu efisien sebagai penghemat bbm atau bahkan bisa jadi sebagai hydrogen murah, saya yakin para mafia minyak apalagi akan menghalangi penemuan ini.......",positif
"Lah selevel metro msh percaya dengan nikuba ? Dulu jg mlh pernah  diundang keistana oleh SBY .
Hasilnya nol.",netral
Kalau pemerintah RI gunakan nikuba maka pemerintah membunuh Pertamina bangkrut 😅😅😅😅😅😅😅😅😅,negatif
Jangan lupa klaim Sbg Profesor. N mendaftarkan nikuba sbg hak paten. Biar ada izin saat ada perusahaan yg ingin menggunakannya,positif
Itu masih tetangga ku penemu nikuba ini di Cirebon lemah Abang,negatif
"Klo hnya HHO generator sprti Nikuba, sy juga bisa buat sendiri. Alat sprti itu bnyak djual di toko Online.",positif
"Semoga pemerintah zimbabwe bisa menghargai kretifitas dan kecerdasan putra/putri negerinya dan bisa mengharumkan nama negaranya dengan penemuan2 jenius yang berguna bagi dunia... bravo zimbabwe... 
Terimakasih...",positif
Pada dasarnya para ilmuwan terdahulupun sejarah penemuanya selalu di anggap gila oleh orang-orang sekelilingnya karena mereka membuat sesuat yg mustahil menjadi mungkin di masa itu. tetapi setelah mereka tiada disamping ada orang-orang yg menyempurnakan penemuannya barulah nama mereka harum di mata dunia. Saya pernah denger waktu sekolah dulu 😅,positif
NIKUBA kalah pamornya dengan NARKOBA😂😂😂mungkin itu kendalanya,negatif
"Saya dukung pak...diluar negeri lebih diakui dan diapresiasi,kayanya yg tau2 dateng kesana mau curi2 resep nikuba nya pak,tapi gengsi mau terang2an dan kepengin resep gratisan...dipatenkan saja pak....",positif
Sy setuju bngt sm bapaknya. setiap penemuan ank bangsa tidak pernh di hargai. Y mending di jual aj keluarnegri. Toh nnti kalau itu benr sampai di produksi masal untuk kendaraan masa depan. Nm bapak tetep mendunia sebagi si penemu..sukses terus bapak. 🙏👍👍,positif
seharusnya teknologi seperti itu dipertahankan oleh indonesia.... hayoo galang dana buat pak misel untuk teknologi nikuba apalagi cuman segitu saya rasa netizen +62 masih mampu menggalang dana buat pak misel.....,netral
"PAK JOKOWI HARUS GERCEP, KALO ENGGA EROPA UDA ENGGA BUTUH NIKEL LAGI DARI INDONESIA. JANGAN NANTI ILMU NIKUBA DIJUAL KEMBALI KE INDONESIA LEBIH MAHAL !!!",netral
"Bener kata rg, perlakuan thdp nikuba ini bukti kedunguan rezim ini.",netral
Teknologi Nikuba Nilainya 1Trilyun Pak!👍🏻,positif
